iso3;year;SSP1;SSP2;SSP3;SSP4;SSP5
PNG;2000;2140,960844;2140,960844;2140,960844;2140,960844;2140,960844
PNG;2005;2197,245919;2197,245919;2197,245919;2197,245919;2197,245919
PNG;2010;2753,477673;2753,477673;2753,477673;2753,477673;2753,477673
PNG;2015;3783,571246;3758,968238;3754,375176;3744,738254;3788,315777
PNG;2020;5405,01949;5286,605964;5195,827194;5158,424616;5456,687198
PNG;2025;7389,88768;6959,917683;6641,411672;6560,459772;7593,887359
PNG;2030;9365,069427;8415,867586;7709,027309;7601,178012;9878,938483
PNG;2035;11203,59404;9644,839141;8431,022097;8335,485311;12193,5544
PNG;2040;12892,81738;10735,34093;8915,876788;8881,018848;14506,60298
PNG;2045;14576,75846;11824,24418;9304,298827;9377,612743;16952,48592
PNG;2050;16317,58847;12984,0446;9655,503768;9886,787804;19584,61868
PNG;2055;18185,08867;14238,88159;10003,43758;10445,23195;22476,07173
PNG;2060;20350,75941;15563,66183;10338,08298;11040,9315;25844,03071
PNG;2065;22794,70256;16936,83917;10660,66905;11661,74108;29671,89869
PNG;2070;25421,28728;18389,50264;10984,7477;12306,69918;33831,18351
PNG;2075;28081,3776;19929,16053;11303,65171;12956,12749;38518,19461
PNG;2080;30708,73404;21611,86479;11650,89409;13643,00607;44042,40513
PNG;2085;33376,82292;23852,28955;12030,54033;14373,68228;50654,00329
PNG;2090;36353,03135;26578,00692;12445,41839;15156,08156;58431,02934
PNG;2095;39829,03475;29580,19587;12890,128;15987,81951;67383,25029
PNG;2100;43878,72222;32557,01604;13379,3749;16888,84668;77494,08997
POL;1970;6045,6241;6045,6241;6045,6241;6045,6241;6045,6241
POL;1975;7687,877372;7687,877372;7687,877372;7687,877372;7687,877372
POL;1980;8715,688879;8715,688879;8715,688879;8715,688879;8715,688879
POL;1985;8070,171398;8070,171398;8070,171398;8070,171398;8070,171398
POL;1990;7656,34504;7656,34504;7656,34504;7656,34504;7656,34504
POL;1995;8858,387241;8858,387241;8858,387241;8858,387241;8858,387241
POL;2000;11477,11119;11477,11119;11477,11119;11477,11119;11477,11119
POL;2005;13481,45074;13481,45074;13481,45074;13481,45074;13481,45074
POL;2010;16375,96516;16375,96516;16375,96516;16375,96516;16375,96516
POL;2015;20491,59934;20574,19234;20644,37909;20637,43044;20488,02712
POL;2020;24954,68956;25062,33759;25150,68241;25163,45089;25079,52538
POL;2025;28830,03186;28812,20088;28773,74892;28875,22377;29348,50906
POL;2030;31822,93628;31549,06817;31223,28476;31478,37355;33058,53244
POL;2035;34191,36114;33623,95334;32882,10496;33350,32748;36520,39633
POL;2040;36318,22427;35449,29897;34233,35555;34973,42548;40047,95704
POL;2045;38463,15659;37260,72171;35547,10616;36615,8253;43842,62903
POL;2050;40663,31695;39072,64754;36850,00929;38290,39224;47896,39882
POL;2055;43020,61394;40949,52755;38194,07788;40024,79247;52355,5259
POL;2060;45675,06954;43011,31863;39697,82025;41910,39827;57438,986
POL;2065;48716,47109;45348,51291;41441,60655;44039,12676;63320,6547
POL;2070;52084,00009;47917,8449;43409,06861;46422,27782;69916,0557
POL;2075;55710,07756;50612,50896;45475,78838;48982,28224;77111,30816
POL;2080;59604,79343;53326,41343;47514,24671;51598,67936;84899,62741
POL;2085;63733,14343;56029,1907;49496,81512;54178,63935;93275,55405
POL;2090;68019,83857;58796,82011;51518,40062;56741,70565;102216,45
POL;2095;72440,96005;61746,21491;53718,09366;59389,86603;111768,4491
POL;2100;77163,71612;64981,34128;56188,85247;62276,43478;122154,2095
PRI;1970;10394,89397;10394,89397;10394,89397;10394,89397;10394,89397
PRI;1975;10701,82964;10701,82964;10701,82964;10701,82964;10701,82964
PRI;1980;12755,40012;12755,40012;12755,40012;12755,40012;12755,40012
PRI;1985;14043,85202;14043,85202;14043,85202;14043,85202;14043,85202
PRI;1990;18210,61601;18210,61601;18210,61601;18210,61601;18210,61601
PRI;1995;19658,0067;19658,0067;19658,0067;19658,0067;19658,0067
PRI;2000;25565,5239;25565,5239;25565,5239;25565,5239;25565,5239
PRI;2005;26152,49824;26152,49824;26152,49824;26152,49824;26152,49824
PRI;2010;23663,75898;23663,75898;23663,75898;23663,75898;23663,75898
PRI;2015;24295,94181;24728,16563;24256,46877;24603,95229;24391,18039
PRI;2020;25189,14602;25693,44119;24862,05526;25130,39518;25501,91585
PRI;2025;26655,88181;26808,67362;25807,9665;25531,65367;27326,99476
PRI;2030;28515,01153;28231,69565;27103,86106;26076,26849;29622,48682
PRI;2035;30458,9083;29836,2153;28598,50505;26765,72022;32117,96863
PRI;2040;32377,01261;31491,56224;30098,04068;27537,96154;34899,95998
PRI;2045;34409,80057;33293,2763;31576,74049;28326,35382;38107,49601
PRI;2050;36686,0026;35274,57027;33106,86476;29062,8343;41855,33535
PRI;2055;39278,51426;37487,98046;34773,90294;29778,30727;46178,74296
PRI;2060;42164,02557;39895,41662;36596,90275;30531,30333;51062,82775
PRI;2065;45323,71914;42470,8786;38571,72749;31447,58359;56462,96773
PRI;2070;48855,98961;45244,11855;40706,86664;32628,30075;62573,03464
PRI;2075;52778,74073;48252,26645;43030,89081;34105,89874;69475,2473
PRI;2080;57027,68593;51473,82487;45549,21284;35832,80005;77083,26652
PRI;2085;61622,42121;54926,95641;48260,5006;37773,93692;85436,80569
PRI;2090;66609,95707;58610,12947;51149,92852;39888,17674;94605,19135
PRI;2095;72116,34032;62566,37373;54218,79955;42191,12983;104835,312
PRI;2100;78183,9063;66896,47429;57478,74831;44752,36353;116370,1727
PRT;1970;7505,489762;7505,489762;7505,489762;7505,489762;7505,489762
PRT;1975;8736,369558;8736,369558;8736,369558;8736,369558;8736,369558
PRT;1980;10906,3449;10906,3449;10906,3449;10906,3449;10906,3449
PRT;1985;10832,21669;10832,21669;10832,21669;10832,21669;10832,21669
PRT;1990;14884,71312;14884,71312;14884,71312;14884,71312;14884,71312
PRT;1995;15956,47529;15956,47529;15956,47529;15956,47529;15956,47529
PRT;2000;19236,40776;19236,40776;19236,40776;19236,40776;19236,40776
PRT;2005;20097,08382;20097,08382;20097,08382;20097,08382;20097,08382
PRT;2010;19904,0797;19904,0797;19904,0797;19904,0797;19904,0797
PRT;2015;21399,02205;21433,06911;20134,61531;21458,79473;21382,39382
PRT;2020;24059,60764;24044,89396;20461,95161;24012,95717;24112,15884
PRT;2025;28932,4784;28726,74986;22135,08922;28532,96584;29231,84318
PRT;2030;35229,90595;34737,96326;24978,06925;34281,23523;36090,28257
PRT;2035;42406,73341;41585,437;28575,77787;40755,56672;44256,90748
PRT;2040;49658,42245;48482,95544;32233,91424;47197,94467;52912,65314
PRT;2045;56607,78755;55025,29875;35596,76538;53208,16127;61628,82166
PRT;2050;63082,4953;61041,49982;38609,49567;58629,70539;70119,27756
PRT;2055;69126,93029;66601,97906;41404,51639;63571,89318;78369,10904
PRT;2060;74852,88552;71847,02915;44107,41056;68209,97489;86482,50127
PRT;2065;80452,58403;76941,45233;46814,41681;72750,67452;94749,48501
PRT;2070;86043,56374;81909,5524;49554,94927;77255,15031;103275,3326
PRT;2075;91733,1492;86780,616;52301,28312;81727,88196;112158,5052
PRT;2080;97576,80667;91658,72334;55082,95348;86234,18338;121435,5886
PRT;2085;103531,7581;96620,57641;57981,34896;90837,27112;131066,3392
PRT;2090;109786,1718;101752,9507;61119,79593;95651,73727;141283,5031
PRT;2095;116359,1719;107131,6529;64522,16843;100786,1178;152177,6949
PRT;2100;123387,6024;112878,9895;68145,0856;106367,3528;163930,1538
PRY;1970;2081,574797;2081,574797;2081,574797;2081,574797;2081,574797
PRY;1975;2528,369734;2528,369734;2528,369734;2528,369734;2528,369734
PRY;1980;3725,886168;3725,886168;3725,886168;3725,886168;3725,886168
PRY;1985;3612,155628;3612,155628;3612,155628;3612,155628;3612,155628
PRY;1990;3786,661352;3786,661352;3786,661352;3786,661352;3786,661352
PRY;1995;3576,106794;3576,106794;3576,106794;3576,106794;3576,106794
PRY;2000;3397,040872;3397,040872;3397,040872;3397,040872;3397,040872
PRY;2005;3554,501118;3554,501118;3554,501118;3554,501118;3554,501118
PRY;2010;3701,783465;3701,783465;3701,783465;3701,783465;3701,783465
PRY;2015;3979,845829;3916,830465;3862,464119;3846,247766;3986,249652
PRY;2020;4511,781672;4238,669436;4015,370493;3994,679063;4560,737148
PRY;2025;5341,981259;4730,954821;4221,750882;4214,285207;5504,214658
PRY;2030;6471,857482;5407,486238;4504,226668;4535,563503;6853,389181
PRY;2035;7842,992534;6248,902587;4853,112943;4952,806872;8577,988026
PRY;2040;9437,042339;7242,621022;5230,891199;5439,656125;10679,95606
PRY;2045;11158,02839;8347,836623;5592,479996;5953,544655;13058,30815
PRY;2050;13192,40434;9517,031523;5901,423453;6455,486143;15943,00843
PRY;2055;15481,28742;10739,90525;6172,629625;6958,060044;19277,14595
PRY;2060;17898,83754;12044,18978;6440,290453;7498,871638;22908,84817
PRY;2065;20233,76655;13444,66017;6727,739509;8098,149128;26546,49974
PRY;2070;22447,75935;15222,50765;7039,375371;8755,375432;30116,15171
PRY;2075;24573,29178;17331,68445;7370,487432;9459,54373;33687,83911
PRY;2080;26676,3213;19634,10862;7717,695236;10204,13021;37797,36283
PRY;2085;28808,88974;21920,84851;8074,353049;10980,87733;42911,13443
PRY;2090;30999,53337;24127,69983;8445,064802;11796,75427;49334,7689
PRY;2095;33388,2784;26234,45962;8836,106199;12660,43254;57092,05468
PRY;2100;36274,45869;28261,68499;9256,115403;13583,32169;66271,83842
ROU;1970;3158,586827;3158,586827;3158,586827;3158,586827;3158,586827
ROU;1975;5152,668424;5152,668424;5152,668424;5152,668424;5152,668424
ROU;1980;7392,268975;7392,268975;7392,268975;7392,268975;7392,268975
ROU;1985;7361,360167;7361,360167;7361,360167;7361,360167;7361,360167
ROU;1990;6860,941801;6860,941801;6860,941801;6860,941801;6860,941801
ROU;1995;6127,977256;6127,977256;6127,977256;6127,977256;6127,977256
ROU;2000;6117,385021;6117,385021;6117,385021;6117,385021;6117,385021
ROU;2005;8345,435319;8345,435319;8345,435319;8345,435319;8345,435319
ROU;2010;9741,593627;9741,593627;9741,593627;9741,593627;9741,593627
ROU;2015;12751,19864;12778,00759;12725,89259;12729,89054;12770,97714
ROU;2020;16174,33271;16122,38389;15864,2901;15823,19113;16314,5436
ROU;2025;19876,7173;19569,92846;18931,39192;18745,99147;20335,17076
ROU;2030;23192,74399;22496,28744;21360,37377;20922,94361;24212,1332
ROU;2035;26029,44297;24987,08025;23309,93892;22549,46193;27827,19495
ROU;2040;28425,72138;27156,54203;24877,89148;23792,1454;31154,73217
ROU;2045;30557,9394;29182,90786;26227,80829;24831,33169;34415,67955
ROU;2050;32563,76103;31127,21621;27433,72699;25702,23183;37886,62841
ROU;2055;34711,24331;33131,10586;28628,02318;26542,35282;41863,83413
ROU;2060;37157,573;35299,34306;29859,36157;27449,52253;46502,37678
ROU;2065;39965,05106;37682,53724;31158,81436;28511,8829;51850,96282
ROU;2070;43115,0312;40254,89894;32549,95608;29731,00985;57906,7485
ROU;2075;46634,23769;42990,80078;34073,07941;31054,3043;64734,06893
ROU;2080;50414,85119;45856,33347;35756,83581;32472,22615;72210,73921
ROU;2085;54540,24256;48877,72698;37626,6676;34027,65682;80480,22686
ROU;2090;59042,82733;52071,30584;39695,26402;35749,67798;89622,36972
ROU;2095;63992,64075;55522,88527;41974,78312;37693,47622;99775,20746
ROU;2100;68988,21551;59205,9563;44446,29061;39815,37185;110334,2724
RUS;1970;;;;;
RUS;1975;;;;;
RUS;1980;;;;;
RUS;1985;;;;;
RUS;1990;12915,19753;12915,19753;12915,19753;12915,19753;12915,19753
RUS;1995;8237,399678;8237,399678;8237,399678;8237,399678;8237,399678
RUS;2000;8720,222215;8720,222215;8720,222215;8720,222215;8720,222215
RUS;2005;12356,77778;12356,77778;12356,77778;12356,77778;12356,77778
RUS;2010;14645,37698;14645,37698;14645,37698;14645,37698;14645,37698
RUS;2015;18085,89908;18150,0393;18169,38274;18131,88157;18097,18059
RUS;2020;20957,04424;21006,41791;20956,32888;20809,69898;21099,34865
RUS;2025;23470,19996;23324,70991;23078,75092;22708,1617;23953,30328
RUS;2030;25582,12625;25114,55828;24530,82585;23873,65186;26665,08559
RUS;2035;27409,29147;26674,52951;25715,80989;24712,54293;29279,19054
RUS;2040;29111,82612;28189,1512;26857,52526;25502,85228;31874,75114
RUS;2045;30764,41068;29749,13339;28030,54006;26347,45648;34674,06132
RUS;2050;32460,89677;31317,38061;29233,2426;27188,54567;37862,5515
RUS;2055;34389,18401;33023,27952;30485,93187;28043,34879;41635,98646
RUS;2060;36704,88507;34976,24368;31871,71174;28983,56862;46130,21256
RUS;2065;39468,60483;37252,65885;33462,40026;30109,90774;51437,70986
RUS;2070;42628,92785;39776,95594;35231,23867;31412,96353;57516,45879
RUS;2075;46116,33006;42476,6796;37145,29636;32885,2815;64300,92595
RUS;2080;49944,62847;45322,97279;39197,24722;34513,89894;71840,04811
RUS;2085;54092,09566;48313,22755;41390,5664;36282,32147;80134,27538
RUS;2090;58598,88741;51478,80347;43737,74642;38204,04971;89265,88559
RUS;2095;63432,04353;54853,91333;46256,22877;40296,58356;99214,73082
RUS;2100;68588,9518;58450,96542;48940,49257;42556,16426;110029,6382
RWA;1970;787,8833138;787,8833138;787,8833138;787,8833138;787,8833138
RWA;1975;709,8260926;709,8260926;709,8260926;709,8260926;709,8260926
RWA;1980;783,7577655;783,7577655;783,7577655;783,7577655;783,7577655
RWA;1985;753,2069319;753,2069319;753,2069319;753,2069319;753,2069319
RWA;1990;774,7729355;774,7729355;774,7729355;774,7729355;774,7729355
RWA;1995;650,6878278;650,6878278;650,6878278;650,6878278;650,6878278
RWA;2000;661,67864;661,67864;661,67864;661,67864;661,67864
RWA;2005;839,0161874;839,0161874;839,0161874;839,0161874;839,0161874
RWA;2010;1030,243025;1030,243025;1030,243025;1030,243025;1030,243025
RWA;2015;1302,351671;1219,07446;1160,328197;1158,967376;1304,02543
RWA;2020;1516,561853;1313,360433;1164,473089;1168,251889;1535,796669
RWA;2025;1699,106316;1367,04169;1115,961089;1134,01056;1764,757405
RWA;2030;1919,292963;1450,498522;1086,593102;1131,289232;2071,404849
RWA;2035;2198,948524;1557,971189;1066,966445;1150,25294;2488,138177
RWA;2040;2576,089612;1699,224116;1055,47373;1187,903865;3070,40334
RWA;2045;3092,002849;1888,26747;1055,500757;1246,549886;3887,025716
RWA;2050;3795,88501;2143,522134;1070,248769;1330,838197;5027,983273
RWA;2055;4703,954373;2473,796024;1098,491232;1442,262419;6550,910534
RWA;2060;5851,853096;2892,520027;1139,893773;1583,72387;8543,06432
RWA;2065;7224,201929;3396,162882;1184,990706;1743,405007;11015,24677
RWA;2070;8800,85738;3989,849071;1231,808877;1918,144835;13955,52931
RWA;2075;10518,51708;4676,924029;1277,628837;2103,170167;17264,21769
RWA;2080;12374,84369;5480,580389;1324,35949;2301,2598;20922,36695
RWA;2085;14612,1471;6424,24431;1373,832324;2516,243206;25333,79995
RWA;2090;17216,49435;7531,850864;1426,937267;2750,970491;30486,06158
RWA;2095;20054,51402;8805,152451;1482,264777;3004,049102;36210,30467
RWA;2100;22917,23881;10239,68377;1539,346917;3275,54086;42668,3114
SAU;1970;;;;;
SAU;1975;;;;;
SAU;1980;;;;;
SAU;1985;;;;;
SAU;1990;17298,23929;17298,23929;17298,23929;17298,23929;17298,23929
SAU;1995;16148,13755;16148,13755;16148,13755;16148,13755;16148,13755
SAU;2000;17245,38758;17245,38758;17245,38758;17245,38758;17245,38758
SAU;2005;19659,18622;19659,18622;19659,18622;19659,18622;19659,18622
SAU;2010;21542,43522;21542,43522;21542,43522;21542,43522;21542,43522
SAU;2015;21598,37053;21529,31502;21507,06442;21507,06442;21560,4009
SAU;2020;20800,7971;20607,66982;20510,58479;20510,58479;20832,58891
SAU;2025;20417,98642;20073,5409;19601,71036;19601,71036;20672,84406
SAU;2030;21026,3056;20520,72169;19451,63483;19451,63483;21687,54403
SAU;2035;22387,65059;21764,63509;20039,15476;20039,15476;23548,1914
SAU;2040;24221,89199;23503,10526;21177,38684;21177,38684;25903,61129
SAU;2045;26245,76341;25446,31359;22583,41654;22583,41654;28436,26579
SAU;2050;28143,92608;27258,42703;23979,79273;23979,79273;30811,24804
SAU;2055;29732,32512;28788,43048;25271,34452;25271,34452;32987,0698
SAU;2060;31090,9886;30106,55022;26435,87371;26435,87371;35392,93969
SAU;2065;32578,3876;31384,24846;27536,10515;27536,10515;38404,75823
SAU;2070;34442,11568;32844,16491;28597,70669;28597,70669;42193,16054
SAU;2075;36780,52675;34573,37786;29668,24529;29668,24529;46768,6207
SAU;2080;39588,33718;36617,91201;30790,04651;30790,04651;52147,40057
SAU;2085;42820,59777;38958,45954;32050,33395;32050,33395;58321,76412
SAU;2090;46432,93383;41580,7608;33492,92364;33492,92364;65297,48434
SAU;2095;50507,84348;44441,59686;35130,24488;35130,24488;73248,42317
SAU;2100;54993,98293;47548,60195;36942,64552;36942,64552;82169,13279
SDN;1970;1443,419168;1443,419168;1443,419168;1443,419168;1443,419168
SDN;1975;1480,19631;1480,19631;1480,19631;1480,19631;1480,19631
SDN;1980;1455,434849;1455,434849;1455,434849;1455,434849;1455,434849
SDN;1985;1063,765233;1063,765233;1063,765233;1063,765233;1063,765233
SDN;1990;1177,748684;1177,748684;1177,748684;1177,748684;1177,748684
SDN;1995;1310,769961;1310,769961;1310,769961;1310,769961;1310,769961
SDN;2000;1780,020215;1780,020215;1780,020215;1780,020215;1780,020215
SDN;2005;1875,442668;1875,442668;1875,442668;1875,442668;1875,442668
SDN;2010;2188,014958;2188,014958;2188,014958;2188,014958;2188,014958
SDN;2015;2708,763061;2599,765193;2511,736456;2500,909955;2711,851045
SDN;2020;3318,273563;3034,609315;2768,636299;2755,254777;3354,287172
SDN;2025;4107,79202;3572,631265;3005,707686;3003,481003;4242,97817
SDN;2030;5046,155358;4194,997701;3231,901299;3269,813895;5383,350583
SDN;2035;6116,789569;4872,503078;3420,53915;3526,924919;6780,340525
SDN;2040;7076,018181;5553,805555;3534,06589;3737,49382;8164,98517
SDN;2045;8066,993634;6283,221958;3597,417242;3919,230122;9682,156927
SDN;2050;9276,240105;7056,185272;3616,582484;4070,238407;11553,8117
SDN;2055;10877,49562;7927,203936;3636,943385;4236,675567;14018,32668
SDN;2060;12879,92938;8948,536033;3685,281251;4450,885097;17122,80936
